Timestamp,On what day did you attend the course?,Which course did you attend?,Where did you attend the course?,How worthwhile was attending the course for you?,Did you feel that the training course atmosphere was welcoming?,Did you feel comfortable interacting with the instructors?,Was the course content new for you?,Do you think that the instructors were knowledgable about the material being taught?,Do you think that the instructors gave clear answers to questions?,Do you think that the instructors were good communicators?,How likely is it that you will use this technology more in your research?,Do you feel confident to apply what you have learnt at the training?,Which parts of the course did you find most useful? Why?,Which parts of the course did you find least useful? Why?,How likely is it that you would recommend Intersect training courses to colleagues?,Do you have any other suggestions or feedback on this course or Intersect Training in general?,Delivery,Primary Trainers,Uni_short,Course_code,Role,Year,Quarter,Month,Week,Day,Registered,Attended,Course_type,Duration,Tool,Unique_ID
15/05/2020 12:57:53,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,10,10,7,10,10,10,8,10,R functions,,9,"A little too much time was spent on the very basic stuff at the beginning, so not enough time  was left for the more complicated stuff at the end and it was a bit rushed. Though overall very clear thorough explanations.",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 13:03:49,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,8,9,8,8,9,9,9,8,the practice. it gives me more practical usage for this software. ,nope. ,8,,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 13:05:08,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,10,10,10,10,9,All parts are useful for a beginner like me :),None,10,None,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 13:06:27,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,9,9,9,10,9,9,10,7,The exercises were really useful because it put the concepts in context,,9,"I thought the course was fantastic. I am a beginner and day 1 was paced very well. It seemed more rushed on day 2 and some key functions of R being discussed. I think the 2 mornings format worked really well but wonder if day 2 should be extended a little to accommodate slower learners like me!
From a technology point of view - it was really easy, just a few issues with sound on day 1 but this did not detract from the teaching material or the delivery.
I have done a few courses now and this really ranks as one of the best - careful pacing, great notes (which I was annotating in R (very useful)) and very attentive instructors.
Thank-you so much!",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 13:12:03,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,7,10,10,10,10,10,"all , interective",now,10,perfect,Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
15/05/2020 13:12:11,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,4,10,10,10,10,10,,,10,,Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
15/05/2020 13:13:07,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,9,10,10,10,9,9,Everything was useful,NA,10,,Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
15/05/2020 13:13:08,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,10,10,10,10,8,10,Learning how to develop surveys. I will be using RedCap as part of a research project and the training provided a great overview.,,8,,Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
15/05/2020 13:34:36,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,10,10,10,8,7,Polling questions to check understanding and the discussion with class,N/A,10,"Had issues loading GGplot library and pace is too rushed for sections 'ggplot' and 'functions' and lots of people having issues with the script commands. Consider making this a two-part, 3.5 hour course each day.",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 13:51:46,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,10,10,10,10,10,8,"As I have never used REDCap before, everything was useful.  There are a few features that Qualtrics doesn't have (at least to my knowledge!) that REDCap has - importing surveys, calculation fields that will be very useful",None,10,"Perhaps advise the session length / times in the promotional material so that potential participants know before submitting an expression of interest.  

Otherwise, I will definitely be looking to undertake other relevant training.  Thank-you so much!",Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
15/05/2020 14:30:30,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,10,10,7,10,8,7,10,7,,,9,"implement more time where students try to answer certain questions by writing code and running it in the software, to apply the concepts they learn.",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 14:41:21,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,10,10,10,10,10,The example of how to manupilate scientific data such as gapminder data,None,10,,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
15/05/2020 14:57:58,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,10,10,9,10,10,10,10,9,all of it,nothing,10,"it was really useful, and I liked how the instructors used the breakout rooms for people who were struggling with some parts, so that the rest of the group didn't get held up for them.",Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
18/05/2020 08:52:51,12/05/2020,Programming with R,University of New South Wales,10,10,10,10,10,10,10,10,8,"all of it, the challenge exercises during the course were helpful in understanding the content",it was all useful,10,excellent ,Online,KT,UNSW,R101,,2020,2,5,20,Tue,20,19,,1,R,43963_UNSW_R101
18/05/2020 08:53:33,12/05/2020,Programming with R,University of New South Wales,10,9,8,9,8,8,8,10,8,it was all useful for me a) to help me understand basic concepts and b) code which will be useful in my work,,9,,Online,KT,UNSW,R101,,2020,2,5,20,Tue,20,19,,1,R,43963_UNSW_R101
18/05/2020 08:57:22,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,7,9,9,10,5,3,"Initial parts, good foundation provided ","Last part, very rushed through and not well explained ",10,Would be helpful to provide an overarching explanation of different elements of training when first explained and real life example or how it could be applied ,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
18/05/2020 08:59:55,14/05/2020,Research Data Management Techniques,Charles Sturt University,8,9,9,2,10,10,10,10,10,,,10,,Online,SG,CSU,RDMT001,,2020,2,5,20,Thu,33,17,,0.5,RDMT,43965_CSU_RDMT001
18/05/2020 09:02:03,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,7,10,10,10,10,8,,,10,,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
18/05/2020 09:02:35,12/05/2020,Programming with R,University of New South Wales,10,10,10,5,10,10,9,10,10,Plotting and data analyses ,,10,,Online,KT,UNSW,R101,,2020,2,5,20,Tue,20,19,,1,R,43963_UNSW_R101
18/05/2020 09:25:38,14/05/2020,Research Data Management Techniques,Western Sydney University,9,9,10,6,10,10,10,9,7,,,10,,Online,,WSU,RDMT001,,2020,2,5,20,Thu,21,18,,0.5,RDMT,43965_WSU_RDMT001
18/05/2020 09:36:55,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,6,10,10,10,10,10,10,5,3,Setting up and interacting with the software as it was all completely new,"the last part - long code. I'm just such a novice that whilst typing out the exact code (which takes looking up and copying from the instructor), I found it hard to focus on the meaning behind the code. Maybe let us copy it, then talk it through so the whole meaning is clear. I still don't really know what I wrote and why. I did have to leave at 12:30 so couldn't clarify this then.",10,"You're doing a really good job for online training. This software is a big leap up, if a person has never coded before. I've done other courses, including SPSS, which was great and I use that everyday. I think it's just up to the student to apply R more and get used to it. I find it tough to understand any relevance of what we've done - eg, once command is executed, do we just see the answer below and copy and paste that into our tables in our thesis? How do we use this for our thesis? I will be doing the next course, so maybe it will all be clearer then. ",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
18/05/2020 09:59:15,14/05/2020,Research Data Management Techniques,Western Sydney University,9,10,10,8,10,10,10,10,10,,,10,,Online,,WSU,RDMT001,,2020,2,5,20,Thu,21,18,,0.5,RDMT,43965_WSU_RDMT001
18/05/2020 10:19:52,14/05/2020,Research Data Management Techniques,Charles Sturt University,7,9,9,7,8,8,8,9,9,Naming data files and comparison of different data management tools,Not particular,9,,Online,SG,CSU,RDMT001,,2020,2,5,20,Thu,33,17,,0.5,RDMT,43965_CSU_RDMT001
18/05/2020 10:57:31,13/05/2020,Data Capture and Surveys with REDCap,Western Sydney University,10,10,10,10,10,10,10,10,10,how to make the survey basically,nil,10,nil,Online,XW,WSU,REDCAP101,,2020,2,5,20,Wed,20,17,,0.5,REDCap,43964_WSU_REDCAP101
18/05/2020 11:27:32,12/05/2020,Programming with R,University of New South Wales,10,10,10,10,10,10,9,10,10,.,.,10,Thank you for the great instructors and team behind Intersect.,Online,KT,UNSW,R101,,2020,2,5,20,Tue,20,19,,1,R,43963_UNSW_R101
18/05/2020 12:32:10,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,9,10,9,8,9,8,8,10,9,Loading data sets and formatting data,,8,"I liked the poll questions to see if everyone was up to speed, more poll questions with multiple choice questions to see if everyone understood the content would be great",Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
18/05/2020 12:40:26,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,10,10,10,10,10,10,2,,,10,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:44:39,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,9,7,10,10,9,10,10,,,10,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:47:46,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,8,8,9,10,9,9,8,8,8,all  course,none,10,instructor was too fast,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:51:48,14/05/2020,Research Data Management Techniques,Western Sydney University,10,10,10,10,10,5,10,7,5,cloudstor,,10,"if each course start level 1- Then Leve2 - Then Advance , this will be very helpful ",Online,,WSU,RDMT001,,2020,2,5,20,Thu,21,18,,0.5,RDMT,43965_WSU_RDMT001
18/05/2020 12:56:51,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,10,3,10,10,10,10,8,I've done a lot of this just by trial and error so it was really good to do it sequentially.,,10,I wonder whether all attendees have done the first course? Some time was lost by answering some basic questions.,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:58:46,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,10,8,10,10,10,10,8,,,10,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:58:54,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,6,10,10,4,10,10,10,10,10,,,10,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 12:59:07,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,9,9,6,7,9,9,9,10,9,,,9,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 13:00:11,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,10,8,10,10,10,10,9,All of it.  Instructors were extremely helpful,None,10,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 13:00:21,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,7,8,8,8,8,8,8,8,8,"How to set up the longitudinal data collection points, survey automation and survey invites","building data collection form as this had been completed in the entry level session, could you possibly have the forms already built to save time?",8,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 13:00:23,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,8,9,9,10,10,10,10,8,10,"designing surveys
creating queue
electronic consent",all sections were equally important for me,9,should be organised frequently,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 13:00:52,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,7,5,5,7,5,5,5,8,7,,Explanations of things that we as researchers already know - eg what longitudinal research is,4,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 13:26:39,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,10,9,10,9,10,10,8,Everything was useful,NA,10,The course duration should be longer as there was a lot of heavy content being introduced. The session was very useful. Thank you. ,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 14:32:03,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,7,9,9,5,9,9,9,9,9,Active exercises were good for practice.,Nothing.,9,"Host & Presenter were great, gave very clear answers to questions.",Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
18/05/2020 14:36:00,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,9,9,8,7,9,8,8,9,9,Example of how to build trials database inc. E-consents.,Going over how to add fields bc we had done that previously.,9,"Might be a good idea to recommend people who have just started with REDCap and/or completed the Data Capture training to practice so they can keep up with the pace at the start of this training session when the test database is being constructed, some familiarity is needed.",Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 14:38:24,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,8,10,10,10,8,10,10,all,not usefulness but went a little quick. Wondering if it would be better to have the forms already saved or having a walk through to set them up beforehand then going through them in the session - it was really fast for a newbie and my platform was slightly different to La Trobe's - names of the links are different perhaps a different version. ,10,maybe newbie separate session or a walk through/webinar would be great that i could pause and do - it was a bit fast and hard to watch instructor and then in your browser and then go back to the instructor - Jumping around in the session was a little confusing to see how he got into some of the tools. Being able to work through it in own time using a webinar would be great and then come to the training for a quick run through and then Q&A or demo of more advanced tools sessions thank you found it really helpful!! and appreciate a lot to cover in short time frame,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 15:25:50,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,4,10,10,0,10,8,10,10,10,,"Despite the assumption that attendees had attended the pre-cursor to this course, this did not seem to be the case. I didn't really learn much more than I could intuitively teach myself on RedCap. It would be more useful to ensure that attendees have a firm understanding of creating projects/enabling surveys etc. before attending this so we could get more out of it.",5,,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
18/05/2020 17:03:39,13/05/2020,Surveying with Qualtrics,University of Newcastle,9,10,10,8,10,10,10,10,10,,,9,,Online,SG,UON,QLTRICS101,,2020,2,5,20,Wed,15,11,,0.5,Qualtrics,43964_UON_QLTRICS101
18/05/2020 17:20:48,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,7,10,10,7,10,10,9,5,8,,"Data visualisation - I'm registered to attend the specific course for that, so seemed like it would probably be a repeat",10,,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
18/05/2020 18:52:29,14/05/2020,Research Data Management Techniques,Western Sydney University,9,7,6,7,8,6,6,7,7,Data Management Plan - I had my data management plan up at the same time so went through it at the same time. ,Talking to the IT person who later contacted me and chatted to me about Cloudstor etc. Not sure if he was one of the presenters or a participant. ,7,"There was lots of information on making the data management plan, but a dearth of info on the actual nuts and bolts of submitting it. What form does it need to be in? Is it a Cloudstor folder? OR just a series of files? Perhaps I missed something? ",Online,,WSU,RDMT001,,2020,2,5,20,Thu,21,18,,0.5,RDMT,43965_WSU_RDMT001
19/05/2020 00:33:52,13/05/2020,Data Capture and Surveys with REDCap,Western Sydney University,10,10,10,10,10,10,10,10,8,,,10,,Online,XW,WSU,REDCAP101,,2020,2,5,20,Wed,20,17,,0.5,REDCap,43964_WSU_REDCAP101
19/05/2020 09:10:32,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,10,10,8,10,9,8,8,10,9,In-depth content RE REDCap.  Longitudinal surveying in REDCap will be helpful in my work.  Qualtrics (which I have been using) does not have the same capacity.  Given I had only been introduced to REDCap the previous Friday - reviewing survey construction (albeit briefly) was helpful.,,10,"I love the ability to complete the training online - as I am a part-time staff member, training opportunities does not always work for me depending on when they are scheduled.  Having the course online increases flexibility to attend.  Would have been helpful to have course notes so that they could be referred to at a later date (but I am sure there will be something that I can find online). ",Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
19/05/2020 10:02:27,12/05/2020,Programming with R,University of New South Wales,10,10,10,7,10,10,10,10,10,,,10,,Online,KT,UNSW,R101,,2020,2,5,20,Tue,20,19,,1,R,43963_UNSW_R101
19/05/2020 10:13:27,18/05/2020,Longitudinal Trials with REDCap,La Trobe University,9,10,10,10,10,9,9,10,7,Mostly all but I think I have missed heaps of details which requires my own practice.,None,10,More frequent courses as we do not know what we are dealing with but perhaps shorter session for most details !,Online,AW,LTU,REDCAP201,,2020,2,5,21,Mon,28,27,,0.5,REDCap,43969_LTU_REDCAP201
19/05/2020 10:17:10,15/05/2020,Data Capture and Surveys with REDCap,La Trobe University,10,9,10,10,10,9,10,10,9,Mostly all,None,10,Perhaps shorter session and most targeted applications! ,Online,JL,LTU,REDCAP101,,2020,2,5,20,Fri,20,19,,0.5,REDCap,43966_LTU_REDCAP101
19/05/2020 12:37:57,19/05/2020,Databases and SQL,University of Newcastle,4,10,5,10,10,9,9,5,7,Nice easy introduction to databasing - I hadn't really considered using one before,,5,"Course Suggestion: building software from source, makefiles, cmake, linking with other libraries - good practises, caveats, dealing with multiple versions etc.",Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 12:39:09,19/05/2020,Databases and SQL,University of Newcastle,10,10,10,8,9,10,9,1,8,,,9,,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 12:40:09,19/05/2020,Databases and SQL,University of Newcastle,10,10,10,10,10,10,10,10,8,The joining of tables,None,10,Great presenter and the content was well setup and easy to follow,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 12:56:23,19/05/2020,Databases and SQL,University of Newcastle,10,10,10,10,10,10,10,10,10,,,10,,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 13:27:48,19/05/2020,Databases and SQL,University of Newcastle,7,8,8,7,9,10,9,5,5,the links provided for more practice,examples of wrong coding,9,Online training is so convenient,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 13:54:29,19/05/2020,Databases and SQL,University of Newcastle,9,10,10,9,10,9,10,6,9,"The last part, because it is mode likely real needs.",None,8,,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
19/05/2020 14:30:15,19/05/2020,Databases and SQL,University of Newcastle,8,8,6,8,9,8,7,9,9,,The pace was OK at the beginning - but the end (JOINS - the most critical part) just went by in a blur. Not happy about that part.,7,,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
20/05/2020 09:27:59,19/05/2020,Databases and SQL,University of Newcastle,7,8,7,2,8,8,8,8,7,,,7,,Online,SG,UON,SQL101,,2020,2,5,21,Tue,17,12,,0.5,SQL,43970_UON_SQL101
20/05/2020 11:58:00,20/05/2020,Surveying with Qualtrics,University of Newcastle,7,10,10,1,9,9,10,10,10,,,10,,Online,SG,UON,QLTRICS101,,2020,2,5,21,Wed,9,7,,0.5,Qualtrics,43971_UON_QLTRICS101
20/05/2020 11:58:39,20/05/2020,Surveying with Qualtrics,University of Newcastle,9,10,10,7,10,10,10,10,10,Automated responses in qualtrics (as I have just typed out responses in the past so this will be a time saver!) In general very helpful course about how to work around Qualtrics!,,10,"No, all well done!",Online,SG,UON,QLTRICS101,,2020,2,5,21,Wed,9,7,,0.5,Qualtrics,43971_UON_QLTRICS101
20/05/2020 12:01:44,20/05/2020,Surveying with Qualtrics,University of Newcastle,6,10,10,4,9,9,9,10,10,"The more complex things like display logic, piped text",I've already had some experience using qualtrics so a fair amount of it wasn't useful to me personally.,8,"Would have liked to learn about survey flow, randomisation, loop and merge. Things that are useful for psychology researchers",Online,SG,UON,QLTRICS101,,2020,2,5,21,Wed,9,7,,0.5,Qualtrics,43971_UON_QLTRICS101
20/05/2020 12:41:47,19/05/2020,Programming with Python,University of New South Wales,7,9,8,9,9,9,9,7,5,,,6,,Online,KT,UNSW,PYTHON101,,2020,2,5,21,Tue,18,11,,1,Python,43970_UNSW_PYTHON101
20/05/2020 12:45:15,19/05/2020,Programming with Python,University of New South Wales,10,10,10,8,10,10,10,8,10,Getting used to the syntax and also the environment of Jupyterlab etc.,N/A,10,Would be good to ask everybody to use the 'feelings' (thumbs up) feature of zoom to signal if it was OK to move on/ if they understood etc. There were a few points where I was madly catching up and many others where I was ready to move on (but the pace was excellent given the lack of feedback from the online participants),Online,KT,UNSW,PYTHON101,,2020,2,5,21,Tue,18,11,,1,Python,43970_UNSW_PYTHON101
20/05/2020 14:42:35,14/05/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,9,10,9,8,7,"Being an absolute beginner, I found all parts relevant and useful.",,9,The second session was a bit rushed and I sometimes struggled to keep up. I would maybe re-arrange some contents as the first session was more relaxed and could fit some of the contents from the second session.,Online,"KT, JZ",USYD,R102,,2020,2,5,20,Thu,21,19,,1,R,43965_USYD_R102
20/05/2020 14:59:53,20/05/2020,Excel for Researchers,Western Sydney University,9,9,9,6,9,9,9,9,9,"charts, pivot table, formulas",,9,,Online,XW,WSU,EXCEL101,,2020,2,5,21,Wed,15,10,,1,Excel,43971_WSU_EXCEL101
20/05/2020 15:02:14,20/05/2020,Excel for Researchers,Western Sydney University,10,10,10,8,10,10,10,9,9,"Tidying and ""naming"" dataset, using the various functions etc",Nothing that I can think of,10,,Online,XW,WSU,EXCEL101,,2020,2,5,21,Wed,15,10,,1,Excel,43971_WSU_EXCEL101
20/05/2020 15:03:54,20/05/2020,Excel for Researchers,Western Sydney University,8,9,6,8,9,9,7,8,6,Shortcuts,Not sure about vlookup ,7,I don't recommend using phone for this zoom. If I missed one fundamental point because the screen was too small I lost the flow of the exercise and got left behind. On the phone it's a separate screen to ask a question so by the time I got there I was way behind.,Online,XW,WSU,EXCEL101,,2020,2,5,21,Wed,15,10,,1,Excel,43971_WSU_EXCEL101
20/05/2020 15:10:48,20/05/2020,Excel for Researchers,Western Sydney University,8,9,9,9,10,10,10,9,8,"Creating pivot tables, data management",N/A,9,"As a social scientist, I would have found it useful to use some social data (e.g. ABS or other survey data) as the sample data to see how to work with non-numerical data (e.g. demographic variable, Likert scales etc)",Online,XW,WSU,EXCEL101,,2020,2,5,21,Wed,15,10,,1,Excel,43971_WSU_EXCEL101
21/05/2020 08:23:43,20/05/2020,Surveying with Qualtrics,University of Newcastle,8,10,10,4,10,10,10,10,10,,,10,,Online,SG,UON,QLTRICS101,,2020,2,5,21,Wed,9,7,,0.5,Qualtrics,43971_UON_QLTRICS101
21/05/2020 09:35:25,20/05/2020,Excel for Researchers,Western Sydney University,9,9,10,7,9,10,8,10,10,formulas for cleaning and organising data,all of it was useful,10,The only time I got lost in the session was because the instructor used a mac and I used windows.  I think you should run mac and window sessions separately.  Some of the interface is really different and its easy to get behind if you aren't familiar with the navigation ribbon differences. Otherwise it was great.  Looking forward to the intermediate one.,Online,XW,WSU,EXCEL101,,2020,2,5,21,Wed,15,10,,1,Excel,43971_WSU_EXCEL101
22/05/2020 12:38:00,22/05/2020,Surveying with Qualtrics,Western Sydney University,10,10,9,10,10,7,9,10,7,,,8,some sections were discussed a little to quickly- a second course would be helpful to me,Online,XW,WSU,QLTRICS101,,2020,2,5,21,Fri,19,18,,0.5,Qualtrics,43973_WSU_QLTRICS101
22/05/2020 12:38:27,22/05/2020,Surveying with Qualtrics,Western Sydney University,10,10,10,10,10,10,10,9,9,The basic skills of how to use Qaltrics,Nil,10,Nil,Online,XW,WSU,QLTRICS101,,2020,2,5,21,Fri,19,18,,0.5,Qualtrics,43973_WSU_QLTRICS101
22/05/2020 12:39:00,22/05/2020,Surveying with Qualtrics,Western Sydney University,7,10,8,4,9,10,10,10,10,Distribution,none,10,none,Online,XW,WSU,QLTRICS101,,2020,2,5,21,Fri,19,18,,0.5,Qualtrics,43973_WSU_QLTRICS101
22/05/2020 12:39:24,22/05/2020,Surveying with Qualtrics,Western Sydney University,4,7,7,4,7,7,7,10,9,Online environment well managed with 2 trainers. ,,6,Don't structure examples around only 2 genders,Online,XW,WSU,QLTRICS101,,2020,2,5,21,Fri,19,18,,0.5,Qualtrics,43973_WSU_QLTRICS101
22/05/2020 12:51:50,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,10,10,10,9,10,10,10,9,10,"Personally, data manipulation was very useful for me as I have been familiar with data visualisation.","None, even though I was familiar with data visualisation, it was still informative for me.",10,,Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:55:33,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,8,8,8,5,8,8,8,8,8,Visualisation of data,,8,,Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:55:44,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,10,10,10,10,10,10,10,10,10,-,-,10,-,Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:56:00,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,8,9,9,6,9,9,9,9,9,Details on the plotting,"Dealing with the NaN issues - just wasn't particularly useful for my research, I'm sure it was helpful for others ",9,We spent ages on the data manipulation and I would have liked to spend more on the plotting ,Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:56:33,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,10,10,10,5,10,10,10,10,10,ALL but constructing the barplot in the end was very good because we could combine different skills we have learned,,10,"Like in the basic course, we ran 30 mins late and it should be better to plan a 4h class from the start

",Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:57:10,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,10,10,10,10,10,10,10,8,8,Plotting graphs and pimping it up,,10,"Great pace - could go faster on first day, and then slower on second day",Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
22/05/2020 12:57:40,21/05/2020,Data Manipulation and Visualisation in Python,The University of Sydney,10,10,10,8,9,10,10,10,10,The interaction between the course instructors and the participants. ,Not applicable.,10,,Online,KT,USYD,PYTHON203,,2020,2,5,21,Thu,21,19,,1,Python,43972_USYD_PYTHON203
